process_id,product_id,stage,status,started_at,completed_at,duration_ms,records_processed,confidence,message
PROC-PROD-23-EXTRACT,PROD-23,EXTRACT,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran EXTRACT
PROC-PROD-23-UNDERSTAND,PROD-23,UNDERSTAND,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran UNDERSTAND
PROC-PROD-23-NORMALIZE,PROD-23,NORMALIZE,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran NORMALIZE
PROC-PROD-23-TAXONOMY,PROD-23,TAXONOMY,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran TAXONOMY
PROC-PROD-23-COMPLIANCE,PROD-23,COMPLIANCE,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran COMPLIANCE
PROC-PROD-23-VALIDATION,PROD-23,VALIDATION,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran VALIDATION
PROC-PROD-23-PRODUCT_MATCHING,PROD-23,PRODUCT_MATCHING,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran PRODUCT_MATCHING
PROC-PROD-23-TRACEABILITY,PROD-23,TRACEABILITY,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran TRACEABILITY
PROC-PROD-23-INSIGHTS,PROD-23,INSIGHTS,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran INSIGHTS
PROC-PROD-23-HUMAN_REVIEW,PROD-23,HUMAN_REVIEW,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran HUMAN_REVIEW
PROC-PROD-23-GENERATE_RECORD,PROD-23,GENERATE_RECORD,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran GENERATE_RECORD
PROC-PROD-24-UPLOAD,PROD-24,UPLOAD,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran UPLOAD
PROC-PROD-24-DOCUMENT_ANALYSIS,PROD-24,DOCUMENT_ANALYSIS,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran DOCUMENT_ANALYSIS
PROC-PROD-24-EXTRACT,PROD-24,EXTRACT,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran EXTRACT
PROC-PROD-24-UNDERSTAND,PROD-24,UNDERSTAND,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran UNDERSTAND
PROC-PROD-24-NORMALIZE,PROD-24,NORMALIZE,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran NORMALIZE
PROC-PROD-24-TAXONOMY,PROD-24,TAXONOMY,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran TAXONOMY
PROC-PROD-24-COMPLIANCE,PROD-24,COMPLIANCE,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran COMPLIANCE
PROC-PROD-24-VALIDATION,PROD-24,VALIDATION,WARNING,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran VALIDATION
PROC-PROD-24-PRODUCT_MATCHING,PROD-24,PRODUCT_MATCHING,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran PRODUCT_MATCHING
PROC-PROD-24-TRACEABILITY,PROD-24,TRACEABILITY,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran TRACEABILITY
PROC-PROD-24-INSIGHTS,PROD-24,INSIGHTS,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran INSIGHTS
PROC-PROD-24-HUMAN_REVIEW,PROD-24,HUMAN_REVIEW,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran HUMAN_REVIEW
PROC-PROD-24-GENERATE_RECORD,PROD-24,GENERATE_RECORD,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran GENERATE_RECORD
PROC-PROD-25-UPLOAD,PROD-25,UPLOAD,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran UPLOAD
PROC-PROD-25-DOCUMENT_ANALYSIS,PROD-25,DOCUMENT_ANALYSIS,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran DOCUMENT_ANALYSIS
PROC-PROD-25-EXTRACT,PROD-25,EXTRACT,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran EXTRACT
PROC-PROD-25-UNDERSTAND,PROD-25,UNDERSTAND,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran UNDERSTAND
PROC-PROD-25-NORMALIZE,PROD-25,NORMALIZE,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran NORMALIZE
PROC-PROD-25-TAXONOMY,PROD-25,TAXONOMY,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran TAXONOMY
PROC-PROD-25-COMPLIANCE,PROD-25,COMPLIANCE,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran COMPLIANCE
PROC-PROD-25-VALIDATION,PROD-25,VALIDATION,WARNING,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran VALIDATION
PROC-PROD-25-PRODUCT_MATCHING,PROD-25,PRODUCT_MATCHING,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran PRODUCT_MATCHING
PROC-PROD-25-TRACEABILITY,PROD-25,TRACEABILITY,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran TRACEABILITY
PROC-PROD-25-INSIGHTS,PROD-25,INSIGHTS,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran INSIGHTS
PROC-PROD-25-HUMAN_REVIEW,PROD-25,HUMAN_REVIEW,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran HUMAN_REVIEW
PROC-PROD-25-GENERATE_RECORD,PROD-25,GENERATE_RECORD,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran GENERATE_RECORD
PROC-PROD-26-UPLOAD,PROD-26,UPLOAD,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran UPLOAD
PROC-PROD-26-DOCUMENT_ANALYSIS,PROD-26,DOCUMENT_ANALYSIS,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran DOCUMENT_ANALYSIS
PROC-PROD-26-EXTRACT,PROD-26,EXTRACT,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran EXTRACT
PROC-PROD-26-UNDERSTAND,PROD-26,UNDERSTAND,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran UNDERSTAND
PROC-PROD-26-NORMALIZE,PROD-26,NORMALIZE,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran NORMALIZE
PROC-PROD-26-TAXONOMY,PROD-26,TAXONOMY,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran TAXONOMY
PROC-PROD-26-COMPLIANCE,PROD-26,COMPLIANCE,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran COMPLIANCE
PROC-PROD-26-VALIDATION,PROD-26,VALIDATION,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran VALIDATION
PROC-PROD-26-PRODUCT_MATCHING,PROD-26,PRODUCT_MATCHING,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran PRODUCT_MATCHING
PROC-PROD-26-TRACEABILITY,PROD-26,TRACEABILITY,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran TRACEABILITY
PROC-PROD-26-INSIGHTS,PROD-26,INSIGHTS,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran INSIGHTS
PROC-PROD-26-HUMAN_REVIEW,PROD-26,HUMAN_REVIEW,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran HUMAN_REVIEW
PROC-PROD-26-GENERATE_RECORD,PROD-26,GENERATE_RECORD,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran GENERATE_RECORD
PROC-PROD-27-UPLOAD,PROD-27,UPLOAD,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran UPLOAD
PROC-PROD-27-DOCUMENT_ANALYSIS,PROD-27,DOCUMENT_ANALYSIS,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran DOCUMENT_ANALYSIS
PROC-PROD-27-EXTRACT,PROD-27,EXTRACT,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran EXTRACT
PROC-PROD-27-UNDERSTAND,PROD-27,UNDERSTAND,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran UNDERSTAND
PROC-PROD-27-NORMALIZE,PROD-27,NORMALIZE,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran NORMALIZE
PROC-PROD-27-TAXONOMY,PROD-27,TAXONOMY,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran TAXONOMY
PROC-PROD-27-COMPLIANCE,PROD-27,COMPLIANCE,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran COMPLIANCE
PROC-PROD-27-VALIDATION,PROD-27,VALIDATION,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran VALIDATION
PROC-PROD-27-PRODUCT_MATCHING,PROD-27,PRODUCT_MATCHING,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran PRODUCT_MATCHING
PROC-PROD-27-TRACEABILITY,PROD-27,TRACEABILITY,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran TRACEABILITY
PROC-PROD-27-INSIGHTS,PROD-27,INSIGHTS,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran INSIGHTS
PROC-PROD-27-HUMAN_REVIEW,PROD-27,HUMAN_REVIEW,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran HUMAN_REVIEW
PROC-PROD-27-GENERATE_RECORD,PROD-27,GENERATE_RECORD,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran GENERATE_RECORD
PROC-PROD-28-UPLOAD,PROD-28,UPLOAD,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran UPLOAD
PROC-PROD-28-DOCUMENT_ANALYSIS,PROD-28,DOCUMENT_ANALYSIS,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran DOCUMENT_ANALYSIS
PROC-PROD-28-EXTRACT,PROD-28,EXTRACT,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran EXTRACT
PROC-PROD-28-UNDERSTAND,PROD-28,UNDERSTAND,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran UNDERSTAND
PROC-PROD-28-NORMALIZE,PROD-28,NORMALIZE,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran NORMALIZE
PROC-PROD-28-TAXONOMY,PROD-28,TAXONOMY,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran TAXONOMY
PROC-PROD-28-COMPLIANCE,PROD-28,COMPLIANCE,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran COMPLIANCE
PROC-PROD-28-VALIDATION,PROD-28,VALIDATION,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran VALIDATION
PROC-PROD-28-PRODUCT_MATCHING,PROD-28,PRODUCT_MATCHING,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran PRODUCT_MATCHING
PROC-PROD-28-TRACEABILITY,PROD-28,TRACEABILITY,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran TRACEABILITY
PROC-PROD-28-INSIGHTS,PROD-28,INSIGHTS,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran INSIGHTS
PROC-PROD-28-HUMAN_REVIEW,PROD-28,HUMAN_REVIEW,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran HUMAN_REVIEW
PROC-PROD-28-GENERATE_RECORD,PROD-28,GENERATE_RECORD,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran GENERATE_RECORD
PROC-PROD-29-UPLOAD,PROD-29,UPLOAD,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran UPLOAD
PROC-PROD-29-DOCUMENT_ANALYSIS,PROD-29,DOCUMENT_ANALYSIS,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran DOCUMENT_ANALYSIS
PROC-PROD-29-EXTRACT,PROD-29,EXTRACT,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran EXTRACT
PROC-PROD-29-UNDERSTAND,PROD-29,UNDERSTAND,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran UNDERSTAND
PROC-PROD-29-NORMALIZE,PROD-29,NORMALIZE,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran NORMALIZE
PROC-PROD-29-TAXONOMY,PROD-29,TAXONOMY,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran TAXONOMY
PROC-PROD-29-COMPLIANCE,PROD-29,COMPLIANCE,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran COMPLIANCE
PROC-PROD-29-VALIDATION,PROD-29,VALIDATION,WARNING,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran VALIDATION
PROC-PROD-29-PRODUCT_MATCHING,PROD-29,PRODUCT_MATCHING,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran PRODUCT_MATCHING
PROC-PROD-29-TRACEABILITY,PROD-29,TRACEABILITY,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran TRACEABILITY
PROC-PROD-29-INSIGHTS,PROD-29,INSIGHTS,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran INSIGHTS
PROC-PROD-29-HUMAN_REVIEW,PROD-29,HUMAN_REVIEW,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran HUMAN_REVIEW
PROC-PROD-29-GENERATE_RECORD,PROD-29,GENERATE_RECORD,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran GENERATE_RECORD
PROC-PROD-30-UPLOAD,PROD-30,UPLOAD,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran UPLOAD
PROC-PROD-30-DOCUMENT_ANALYSIS,PROD-30,DOCUMENT_ANALYSIS,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran DOCUMENT_ANALYSIS
PROC-PROD-30-EXTRACT,PROD-30,EXTRACT,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran EXTRACT
PROC-PROD-30-UNDERSTAND,PROD-30,UNDERSTAND,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran UNDERSTAND
PROC-PROD-30-NORMALIZE,PROD-30,NORMALIZE,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran NORMALIZE
PROC-PROD-30-TAXONOMY,PROD-30,TAXONOMY,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran TAXONOMY
PROC-PROD-30-COMPLIANCE,PROD-30,COMPLIANCE,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran COMPLIANCE
PROC-PROD-30-VALIDATION,PROD-30,VALIDATION,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran VALIDATION
PROC-PROD-30-PRODUCT_MATCHING,PROD-30,PRODUCT_MATCHING,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran PRODUCT_MATCHING
PROC-PROD-30-TRACEABILITY,PROD-30,TRACEABILITY,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran TRACEABILITY
PROC-PROD-30-INSIGHTS,PROD-30,INSIGHTS,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran INSIGHTS
PROC-PROD-30-HUMAN_REVIEW,PROD-30,HUMAN_REVIEW,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran HUMAN_REVIEW
PROC-PROD-30-GENERATE_RECORD,PROD-30,GENERATE_RECORD,COMPLETED,2026-08-22T08:25:42.660125,2026-08-22T08:25:43.660125,1000,1,98,Successfully ran GENERATE_RECORD
